logFC,AveExpr,t,P.Value,adj.P.Val,B,Protein_ID,Species,Significant
-0.01998973604231935,36.91151242974373,-0.19666249958834325,0.8486446117612714,0.964961033329428,-7.838061974455902,P0A853,ECOLI,FALSE
0.1344870033489869,32.2839789208014,0.9813379354594964,0.35313378226300435,0.8667983401596395,-7.350959379255247,P0A855,ECOLI,FALSE
0.216456668544609,32.66830832287445,1.9844277549904028,0.079863088978298,0.8667983401596395,-6.0527812121076785,P0A858,ECOLI,FALSE
0.2157712826087419,33.885411325737216,1.5663345213994424,0.15315237877123647,0.8667983401596395,-6.656825919489797,P0A862,ECOLI,FALSE
-0.09394437919004872,33.30984473829385,-1.1916115870753428,0.265150869728938,0.8667983401596395,-7.127288198076639,P0A867,ECOLI,FALSE
0.056537247025588044,34.810595949417824,0.518355421827867,0.6172362350807596,0.9066528131627414,-7.7121531771943,P0A870,ECOLI,FALSE
-0.12633708789032738,27.019736780876116,-0.8852803189573131,0.3999987606518399,0.8667983401596395,-7.441661961821302,P0A873,ECOLI,FALSE
0.06468328261675182,30.78679738054241,0.6228525704551928,0.5494833772682577,0.8868638939175407,-7.648152293594535,P0A877,ECOLI,FALSE
0.07205462521276473,30.865900515962135,0.8149635278603544,0.4370042051544818,0.8667983401596395,-7.503107379673638,P0A879,ECOLI,FALSE
0.09806498625451354,28.324411787607506,1.0791768071826096,0.3097447365508831,0.8667983401596395,-7.250984456179388,P0A881,ECOLI,FALSE
0.08084068439696424,29.447842093409513,0.6593363969144747,0.5268794097391812,0.8829523425064184,-7.6232779507110076,P0A884,ECOLI,FALSE
0.0771209408277933,30.38470622441237,0.6041606459867181,0.5612802738748701,0.8939335244644001,-7.660395123998614,P0A887,ECOLI,FALSE
0.3499963233458949,25.900755849612942,2.2424857126230537,0.05285578494405726,0.8667983401596395,-5.652917373166202,P0A890,ECOLI,FALSE
0.1345023272653556,28.948447339008858,0.8078336985370241,0.4408832962732755,0.8667983401596395,-7.509095855242724,P0A894,ECOLI,FALSE
-0.2823526293645777,25.459078826900388,-1.2717641199430303,0.23665704519686154,0.8667983401596395,-7.033768497135333,P0A898,ECOLI,FALSE
-0.2808604184160366,30.094439889724633,-1.5218443243848545,0.16380815273762958,0.8667983401596395,-6.71677556079614,P0A8A0,ECOLI,FALSE
-0.16398397049036006,29.311174545708983,-1.5301917994448064,0.16175986941845047,0.8667983401596395,-6.705602420882838,P0A8A2,ECOLI,FALSE
0.22958006255069918,27.48442882398537,1.5518143153323949,0.15655992012894682,0.8667983401596395,-6.676498838272957,P0A8A4,ECOLI,FALSE
-0.19932237262178276,27.73472405913227,-1.4829268878809652,0.17366443486445304,0.8667983401596395,-6.768396559549856,P0A8A8,ECOLI,FALSE
0.30993377867807936,24.54759101756904,1.622090015688141,0.1406789129794453,0.8667983401596395,-6.580353218595615,P0A8B2,ECOLI,FALSE
0.10461092480855072,30.72371530022757,0.7440452174437825,0.476617579907999,0.8718113119746619,-7.560639319383257,P0A8B5,ECOLI,FALSE
0.13492295666485532,24.526255961557084,1.3568837645687672,0.20924247093569523,0.8667983401596395,-6.929947465199972,P0A8C1,ECOLI,FALSE
-0.027556229279099398,29.680025710282962,-0.10410848844658421,0.9194623779342774,0.9792340005292203,-7.853526461824788,P0A8C4,ECOLI,FALSE
0.010330489781644303,29.24129757076996,0.10063700258939447,0.9221376275921039,0.9794657919194782,-7.853921966494566,P0A8D0,ECOLI,FALSE
-0.2154440221604581,25.431832515253483,-0.7812826483144335,0.4555329582179516,0.8718113119746619,-7.530997244030428,P0A8D3,ECOLI,FALSE
-0.005859303611323696,29.250290819991914,-0.049294684871610955,0.9618063702546671,0.9914445387217592,-7.8582074761010245,P0A8D6,ECOLI,FALSE
0.0014294216349526323,30.993667214867102,0.014644242609946963,0.9886489340083622,0.995522611852357,-7.859441596030709,P0A8E1,ECOLI,FALSE
0.3641656856148714,27.04933081223964,1.392683480355335,0.1985477348569132,0.8667983401596395,-6.8849756881897495,P0A8E5,ECOLI,FALSE
-0.15749849518047299,31.803766370228853,-1.652385901783815,0.1342938742309415,0.8667983401596395,-6.538202855580039,P0A8E7,ECOLI,FALSE
0.07808604068764424,31.303824422294316,0.758765983347717,0.46820759034417125,0.8718113119746619,-7.549072371135519,P0A8F0,ECOLI,FALSE
-0.24530859084201495,27.209334965863363,-2.3544125319450275,0.044142221402176246,0.8667983401596395,-5.475290152773212,P0A8F4,ECOLI,FALSE
-0.04742027576669017,29.21034768030098,-0.436797864525763,0.6729819687510135,0.9191284467069369,-7.754426167641095,P0A8F8,ECOLI,FALSE
-0.8928163102574196,29.763956616971203,-2.342438291221522,0.045001953157650425,0.8667983401596395,-5.494388979785847,P0A8G0,ECOLI,FALSE
0.0865281511233924,30.35918119352933,1.0468078315219174,0.32361944768570106,0.8667983401596395,-7.28487745699606,P0A8G3,ECOLI,FALSE
0.10324122144589865,33.54574047834374,1.133881987561384,0.2873575078818106,0.8667983401596395,-7.191932403806567,P0A8G6,ECOLI,FALSE
0.29563169799189737,27.442280131786507,1.788756279920895,0.10871263891218583,0.8667983401596395,-6.343686741689013,P0A8G9,ECOLI,FALSE
0.06628313573066436,28.561600839492883,0.39332453023972114,0.7036191191725469,0.9289026436434515,-7.774136571559511,P0A8H6,ECOLI,FALSE
-0.11096270402789798,27.478202837286332,-0.929581651942119,0.3778559236683343,0.8667983401596395,-7.400778109622109,P0A8H8,ECOLI,FALSE
-0.008886322557199122,28.785282780753896,-0.06690397294664736,0.9481823631546149,0.9872363427995635,-7.857067964400434,P0A8I3,ECOLI,FALSE
-0.09224764810518948,29.562257597218178,-0.6627550081208949,0.5247903744626586,0.8829523425064184,-7.620881451672463,P0A8I5,ECOLI,FALSE
-0.11397492116399732,25.264549424166248,-0.3892863225102387,0.7064951826121921,0.928979955201621,-7.775866527546379,P0A8J2,ECOLI,FALSE
0.27265915456179357,28.033216470914255,1.1905019122885085,0.26556423436303705,0.8667983401596395,-7.128552670654552,P0A8J4,ECOLI,FALSE
0.15836293376760224,30.46697370456026,1.6291381027713996,0.1391693490854032,0.8667983401596395,-6.570583956042864,P0A8J8,ECOLI,FALSE
0.07969854376580088,29.918256168697297,0.7147635509622914,0.4936344407260853,0.8725743672803614,-7.583053095810306,P0A8K1,ECOLI,FALSE
0.37983954938315634,28.770590497207824,1.5752192765091662,0.15110028420568627,0.8667983401596395,-6.644737998231572,P0A8K5,ECOLI,FALSE
0.020494862719516505,32.55249558156657,0.24235873294870805,0.8141631960825413,0.9550965049374079,-7.8269480300047904,P0A8L1,ECOLI,FALSE
-0.6435245317344354,24.588998609912505,-1.5926191233532483,0.14715293936553459,0.8667983401596395,-6.620956125893624,P0A8L7,ECOLI,FALSE
-0.05578689227788658,32.69267915882763,-0.6873792293241671,0.5098920443641568,0.8773417366894231,-7.6032900232936775,P0A8M0,ECOLI,FALSE
-0.13283803793083138,32.646837746130466,-1.1116003855226309,0.29631618546161587,0.8667983401596395,-7.2162488559522995,P0A8M3,ECOLI,FALSE
0.40815424579669113,31.28785400938699,1.7392694836252083,0.11742391089516803,0.8667983401596395,-6.415137689539218,P0A8M6,ECOLI,FALSE
-0.35339500862844275,27.925238114586005,-1.3961776706498836,0.19752954848364562,0.8667983401596395,-6.880546385838882,P0A8N0,ECOLI,FALSE
0.020792819367500215,33.33968299224935,0.24664235984071334,0.8109512891525341,0.952925197565074,-7.8257890691940535,P0A8N3,ECOLI,FALSE
0.009157857275802428,33.169997047156976,0.10764970369474597,0.9167345025909098,0.9792340005292203,-7.853109229780749,P0A8N5,ECOLI,FALSE
-0.2886235422468708,31.625063406052476,-1.6793152423128135,0.12884131614260813,0.8667983401596395,-6.500397943175215,P0A8P3,ECOLI,FALSE
0.15091618419222286,26.12443353651149,1.1699275520124104,0.27332358660261613,0.8667983401596395,-7.151843197918017,P0A8Q0,ECOLI,FALSE
0.26627080551122617,25.18539973086938,0.9788847711987425,0.35427775188408084,0.8667983401596395,-7.353369707717887,P0A8Q3,ECOLI,FALSE
0.09068199222664575,30.956053320124916,0.7518831688154057,0.4721276216673076,0.8718113119746619,-7.554505327713021,P0A8R0,ECOLI,FALSE
-0.2548805701961392,27.670513064119778,-1.7882339996475423,0.10880135202916341,0.8667983401596395,-6.344445688890531,P0A8R4,ECOLI,FALSE
-0.2858536662637974,27.490046714577744,-1.374653176611188,0.20387384858173238,0.8667983401596395,-6.907719137594888,P0A8R7,ECOLI,FALSE
-4.848006611197775e-4,28.123445511968036,-0.004558300964219671,0.9964666360611297,0.997428476443428,-7.859549495459783,P0A8S1,ECOLI,FALSE
0.062363701232776236,27.709551875178633,0.5275474773635196,0.6111048194172122,0.9066528131627414,-7.706961781680566,P0A8T1;CON__Q9N2I2,ECOLI,FALSE
0.04001327334901106,34.53974105995888,0.4743881737516008,0.6469957436719058,0.9108056373387474,-7.73579332646958,P0A8T7;REV__P0C0V0,ECOLI,FALSE
-0.06529189446403905,26.831224597348005,-0.5010988608612267,0.6288322691084468,0.9096370134406323,-7.721667266949145,P0A8U0,ECOLI,FALSE
0.04620200708208699,28.72258642755095,0.3053111997274707,0.767364123185939,0.9439277789660041,-7.80790790125212,P0A8U6,ECOLI,FALSE
-0.1283128817421293,27.16987292437158,-0.7218586289902096,0.48947615329105176,0.8718113119746619,-7.577695221024206,P0A8V0,ECOLI,FALSE
0.12744778696814762,34.361534294922926,1.1611032331487994,0.27670721650961455,0.8667983401596395,-7.161742243945254,P0A8V2,ECOLI,FALSE
-0.12352384996484034,27.713563757919605,-0.9128636013056513,0.3861054783933495,0.8667983401596395,-7.416399865945127,P0A8V6,ECOLI,FALSE
0.06666419855478267,26.44785807994899,0.29557713055464013,0.7745407606417956,0.944429996860505,-7.81113276501178,P0A8W0,ECOLI,FALSE
0.20009376412950886,28.36991427878204,1.6837643028723084,0.1279602346770008,0.8667983401596395,-6.494122167538162,P0A8W2,ECOLI,FALSE
-0.10301338305212226,28.728253423619865,-0.7002438737413874,0.5022134928578601,0.8725743672803614,-7.593870926222082,P0A8W5,ECOLI,FALSE
0.01152316097171635,31.152506849280705,0.13366660949638975,0.8967310634603913,0.9757713670602579,-7.849617419638709,P0A8W8,ECOLI,FALSE
-0.3165147262287107,29.22919714136713,-1.5166688670739008,0.16508964318635608,0.8667983401596395,-6.72368525566649,P0A8X0,ECOLI,FALSE
-0.12465545040709358,30.117915960947677,-0.6319543920473399,0.5437916424711132,0.8852620616052502,-7.642067374001556,P0A8X2,ECOLI,FALSE
-0.018379311354948413,30.652716171148565,-0.1772175845017131,0.8634266763900341,0.9711880916409417,-7.8420958815966015,P0A8Y3,ECOLI,FALSE
-0.08105338081877633,28.29105010577059,-0.7429971892252023,0.47722003063770324,0.8718113119746619,-7.561455226217708,P0A8Y5,ECOLI,FALSE
-0.14364613900182022,27.025848422822687,-0.9016428148706664,0.39171480451216634,0.8667983401596395,-7.426753832038702,P0A8Z0,ECOLI,FALSE
-0.22978730728750207,23.6220236107443,-1.6388411256103135,0.1371152085924524,0.8667983401596395,-6.557098159697798,P0A8Z3,ECOLI,FALSE
0.024300460236414523,25.137120747200566,0.1519047194961495,0.8827536740075006,0.9712631935764223,-7.846722650924104,P0A8Z7,ECOLI,FALSE
-0.1258037057898953,30.10742882118774,-0.6896707193694163,0.5085190190540638,0.8773417366894231,-7.601623703285337,P0A901,ECOLI,FALSE
0.03910220692495869,32.2025433457671,0.3894870044765025,0.7063521368214829,0.928979955201621,-7.7757809629060635,P0A903;P37673,ECOLI,FALSE
-0.1910888622939524,33.84444565945607,-1.2852593096901765,0.23211919115050633,0.8667983401596395,-7.01760957939013,P0A905,ECOLI,FALSE
0.15045268391428124,31.804273371702642,0.8864852279455153,0.3993845241177114,0.8667983401596395,-7.4405718938954895,P0A908,ECOLI,FALSE
-0.012894085911973718,36.514658747359974,-0.10658870039576346,0.9175516967168211,0.9792340005292203,-7.853235699343546,P0A910,ECOLI,FALSE
0.019832421347864226,32.85855256378052,0.20157395071322043,0.8449205973639439,0.9648881606094094,-7.836977281431648,P0A912,ECOLI,FALSE
0.15514581269064465,28.209128069367512,1.162696551333908,0.2760937853550263,0.8667983401596395,-7.159958910016896,P0A915,ECOLI,FALSE
0.21729296557658984,32.80255180895145,1.1429724182474732,0.2837650403190585,0.8667983401596395,-7.181909110920174,P0A917,ECOLI,FALSE
-0.058492711176665324,28.186223219757057,-0.5492418360996173,0.5967616798027341,0.9066528131627414,-7.694370985046261,P0A921,ECOLI,FALSE
0.18690262734719099,30.41933632477106,0.6458110134152193,0.5351934556103264,0.8829523425064184,-7.63264941573528,P0A927,ECOLI,FALSE
-0.13349360686746436,26.37354076369142,-0.3866550561634717,0.7083718770292171,0.9298501727586052,-7.776984479327909,P0A935,ECOLI,FALSE
0.06492851170246183,30.070393938413282,0.5166589051376544,0.6183713455192792,0.9066528131627414,-7.713101950310655,P0A937,ECOLI,FALSE
0.0011903326588367236,33.05605607429568,0.0135807236510737,0.9894732315593868,0.995522611852357,-7.859458319195917,P0A940,ECOLI,FALSE
0.5470360147930968,24.77568753913241,2.567080968436337,0.0313343775911059,0.8667983401596395,-5.1330854479645,P0A944,ECOLI,FALSE
-0.007828276928563582,27.328372400228247,-0.05747309035510733,0.9554769501612578,0.9907523208013794,-7.857721164918804,P0A948,ECOLI,FALSE
-0.3482075005406493,29.597148576764685,-1.5616550297146985,0.15424321416378528,0.8667983401596395,-6.6631771869218115,P0A951,ECOLI,FALSE
0.17621295544135762,33.555630640758,1.2934325421296757,0.22940647911199893,0.8667983401596395,-7.007766855454279,P0A953,ECOLI,FALSE
-0.07211032822516472,34.27783937689981,-0.5443612090065211,0.5999726834165919,0.9066528131627414,-7.697244884559597,P0A955,ECOLI,FALSE
0.0029136378893603876,26.88364536261518,0.024442810334715764,0.9810552037237927,0.993967030860398,-7.859228230170273,P0A959,ECOLI,FALSE
-0.12407633986263633,28.781914213929156,-1.1096429042846905,0.2971136686278404,0.8667983401596395,-7.218367873276723,P0A962,ECOLI,FALSE
0.40840621260992904,24.39584012221198,1.5219726815259564,0.16377648297581032,0.8667983401596395,-6.716604020128723,P0A964,ECOLI,FALSE
-0.4078453530371817,26.393758390424722,-1.1373428241565169,0.2859855594721299,0.8667983401596395,-7.188123384475226,P0A968,ECOLI,FALSE
0.021057218579546344,31.725241031948425,0.22253215423046147,0.829076579235269,0.9579650755522114,-7.8320510739547595,P0A972,ECOLI,FALSE
-0.0690323653687166,30.14003204281468,-0.6612457595735304,0.5257120236006567,0.8829523425064184,-7.621940838544412,P0A988,ECOLI,FALSE
0.10500228773616982,33.57906165100104,0.9612247625820936,0.3625946260397954,0.8667983401596395,-7.370578435218372,P0A991,ECOLI,FALSE
0.11389584919285056,31.062098611476188,1.084969628628985,0.3073112565876927,0.8667983401596395,-7.244835706089393,P0A993,ECOLI,FALSE
-0.13571846234818352,26.748786375955785,-0.7405903572681457,0.47860544174424924,0.8718113119746619,-7.563325153371209,P0A996,ECOLI,FALSE
0.27278912050357107,31.75078705298453,1.8976722800787578,0.09162315696284261,0.8667983401596395,-6.183299175060834,P0A998,ECOLI,FALSE
-0.05834253308260884,32.735210493518075,-0.6622967331882591,0.5250701247098434,0.8829523425064184,-7.621203359222647,P0A9A6,ECOLI,FALSE
-0.08295512497481283,31.647493585745764,-0.5204426348178741,0.6158411979881775,0.9066528131627414,-7.710981899500835,P0A9A9,ECOLI,FALSE
-0.21358466991004832,35.32488705055267,-1.305439483628025,0.2254696813552019,0.8667983401596395,-6.993231155079408,P0A9B2;P33898,ECOLI,FALSE
-0.01887230167235998,27.890028807658858,-0.14963410134083188,0.8844915960099947,0.9712710263742217,-7.847103096956962,P0A9B6,ECOLI,FALSE
0.014622135145110349,33.30352931327265,0.19797364970782935,0.8476500620204166,0.9648881606094094,-7.837775001231344,P0A9C0,ECOLI,FALSE
0.0662479149585451,31.313916847480094,0.5692026650720652,0.5837262723891117,0.8990511399147461,-7.682368912491407,P0A9C3,ECOLI,FALSE
0.013889486085574276,33.08862776886134,0.1178832614563791,0.9088580143873184,0.9792340005292203,-7.851825289452878,P0A9C5,ECOLI,FALSE
-0.1314931461749005,29.681836747601483,-1.1800161658134554,0.26949617683646837,0.8667983401596395,-7.140459325541067,P0A9C9,ECOLI,FALSE
-0.059921403396423045,32.514804569862505,-0.6086828150620719,0.5584129843748263,0.892256186127419,-7.657464558223072,P0A9D2,ECOLI,FALSE
0.09069141829973404,29.131687296902005,0.660837804662385,0.5259613162770873,0.8829523425064184,-7.622226819764832,P0A9D4,ECOLI,FALSE
0.0687897612306756,32.51314657708716,0.8832044148799852,0.4010585845996665,0.8667983401596395,-7.443537110940134,P0A9D8,ECOLI,FALSE
0.07216101569451538,25.560065031842864,0.4017920235771429,0.6976047546607547,0.9272502637602715,-7.770453235619892,P0A9E0,ECOLI,FALSE
0.1595746951794581,25.37250850762798,0.5831075005578649,0.5747390877584362,0.8980450620833839,-7.673773497924,P0A9F1,ECOLI,FALSE
-0.14864821701277364,30.370331479426966,-0.9585668885117252,0.3638587536000326,0.8667983401596395,-7.373146553945244,P0A9F3,ECOLI,FALSE
0.10994914455782379,25.56334964116812,0.8713111733612515,0.4071688756370968,0.8667983401596395,-7.454209269028651,P0A9F6,ECOLI,FALSE
0.1945518502364365,24.703826700084978,0.8232642722884879,0.4325173958695202,0.8667983401596395,-7.4960786745259975,P0A9G2,ECOLI,FALSE
0.10111417964209579,34.25250305522285,0.7591439944244981,0.46799291649846786,0.8718113119746619,-7.548772732514762,P0A9G6,ECOLI,FALSE
-0.11394864772000801,28.165253025183013,-0.7434188632857536,0.4769775754496165,0.8718113119746619,-7.561127067777379,P0A9G8,ECOLI,FALSE
-0.05645331407995968,30.059531480597713,-0.5469825550758648,0.5982469298867122,0.9066528131627414,-7.695704310825724,P0A9H1,ECOLI,FALSE
0.04539300926799683,25.797247880338887,0.11121753530642203,0.9139872958587858,0.9792340005292203,-7.852674787888098,P0A9H5,ECOLI,FALSE
0.08658628020086212,26.3215594060322,0.24888636162907277,0.80927020998389,0.9520285964302824,-7.825173950289897,P0A9H7,ECOLI,FALSE
-0.08624228943272172,27.622939918482857,-0.6370426797418569,0.5406248853586211,0.8847866889711008,-7.638630598320741,P0A9I3,ECOLI,FALSE
-0.11443526829297213,28.39573804973598,-1.418778905490467,0.19105207877218341,0.8667983401596395,-6.851728615855794,P0A9J0,ECOLI,FALSE
0.38374073165407196,27.274145703908573,1.1096486342559335,0.2971113317514794,0.8667983401596395,-7.218361674540233,P0A9J4,ECOLI,FALSE
0.21954033184654875,31.108152074879456,1.2129490818535524,0.25730386784557674,0.8667983401596395,-7.102810808884359,P0A9J6,ECOLI,FALSE
-0.12806143980097318,28.3134660277412,-0.895398634284403,0.3948614946053326,0.8667983401596395,-7.432469744522258,P0A9J8,ECOLI,FALSE
0.13692673989424264,31.19368048163322,1.2691697351955216,0.23753786097352908,0.8667983401596395,-7.0368616240659945,P0A9K3,ECOLI,FALSE
-0.03549758153852167,29.800069708373258,-0.3958510601147888,0.7018222339772734,0.9288955413330345,-7.77304545533492,P0A9K7,ECOLI,FALSE
0.3598993846013201,30.907383079101486,1.2130360139034533,0.25727229076052094,0.8667983401596395,-7.102710453133165,P0A9K9,ECOLI,FALSE
-0.06965978969223485,32.018118400510396,-0.8391572800558263,0.42401497525059906,0.8667983401596395,-7.482451786494066,P0A9L3,ECOLI,FALSE
-0.04873754707213962,29.768870881743304,-0.34674518308448704,0.7370869297631508,0.934997492623007,-7.793040108428237,P0A9L5,ECOLI,FALSE
0.24132605602448365,31.692288269179564,1.340506161819626,0.21429715033226365,0.8667983401596395,-6.950268529830578,P0A9L8,ECOLI,FALSE
0.02952080224870457,32.41720927317252,0.38121248180963746,0.7122603135084808,0.9307534825120255,-7.779273628704468,P0A9M0,ECOLI,FALSE
0.018751007281352372,29.27367263001988,0.2182485982501345,0.8323084557253381,0.9600710440346781,-7.833097083644044,P0A9M2,ECOLI,FALSE
-0.06159288753081782,29.5042256155671,-0.42757612684273727,0.6794299180067922,0.9208944577779469,-7.758772773426021,P0A9M5,ECOLI,FALSE
-0.026687070253800016,33.05292997573906,-0.33482596780065316,0.7457501531150799,0.9358561687663192,-7.797505845914025,P0A9M8,ECOLI,FALSE
-0.4572033627848171,24.759238870774883,-1.2773399676636419,0.23477321935537168,0.8667983401596395,-7.027106154377941,P0A9N0,ECOLI,FALSE
-0.13077479872032072,29.752188566452816,-1.0469549135669955,0.3235553350119358,0.8667983401596395,-7.284725249646719,P0A9N4,ECOLI,FALSE
0.13035474168258787,34.779540249936986,1.3662066244994273,0.2064108762931101,0.8667983401596395,-6.918308418822692,P0A9P0,ECOLI,FALSE
0.23100548857948766,31.638868933652134,1.7590619170062454,0.11386482950596513,0.8667983401596395,-6.386673636904352,P0A9P4,ECOLI,FALSE
-0.06318259743030552,33.01766182632307,-0.5689205661126899,0.5839094016703049,0.8990511399147461,-7.682541305248699,P0A9Q1;A5PFK0;A5PFJ8,ECOLI,FALSE
0.04037398931664882,30.933753428919537,0.43923977273518006,0.6712792768578846,0.9191284467069369,-7.753260328658912,P0A9Q5;P0A9U8,ECOLI,FALSE
0.06620370215992466,34.65127442123481,0.6404069222660185,0.5385371033312263,0.8832587047448098,-7.63634451998221,P0A9Q7,ECOLI,FALSE
0.3634630614569758,31.403533753488745,1.4606090731471693,0.1795496333342612,0.8667983401596395,-6.797641683067866,P0A9Q9,ECOLI,FALSE
-0.08247645468386722,31.034085402313657,-0.38245482072675135,0.7113719425581484,0.9307534825120255,-7.778753862813272,P0A9R4,ECOLI,FALSE
-0.263624572716914,29.366983415659583,-1.7003902794875738,0.12471635928561141,0.8667983401596395,-6.470596080952384,P0A9R7,ECOLI,FALSE
0.21498607008615522,29.889802199253403,1.3932183513718712,0.19839158365290124,0.8667983401596395,-6.884298130044683,P0A9S1,ECOLI,FALSE
0.09554842904655914,29.22022764150413,0.772804187237257,0.4602785435812725,0.8718113119746619,-7.537857306013236,P0A9S5,ECOLI,FALSE
-0.024494746947269164,30.12239306588541,-0.18096856363312513,0.8605705728379154,0.9704262827742653,-7.841350137740706,P0A9T0,ECOLI,FALSE
0.09143811215465547,29.30940808915355,0.6563589074758837,0.5287029666254324,0.8829523425064184,-7.625356087042495,P0A9T4,ECOLI,FALSE
0.23382811347939736,29.863792574536273,0.6507074730487055,0.5321745969983003,0.8829523425064184,-7.629277081106157,P0A9T8,ECOLI,FALSE
0.648459869927116,24.2911831480099,1.8585163428246314,0.09745288119401019,0.8667983401596395,-6.241429860570852,P0A9U1,ECOLI,FALSE
0.013159697083377608,29.528949880508225,0.12717718460771013,0.9017138794802385,0.9776030245907028,-7.850558614745128,P0A9U3,ECOLI,FALSE
0.06445532848979241,29.704823676939533,0.7340909314676025,0.48235956543713243,0.8718113119746619,-7.56834800900253,P0A9V1,ECOLI,FALSE
-0.2989621070802322,27.83512654254959,-0.8671226280047095,0.4093363377730599,0.8667983401596395,-7.4579389165577625,P0A9W0,ECOLI,FALSE
0.10684203699271677,33.21243881109278,1.2933375242421976,0.22943786221047843,0.8667983401596395,-7.007881524193945,P0A9W3,ECOLI,FALSE
-0.06276670772573922,27.18213475683028,-0.448767972621413,0.6646545891455142,0.916964149780465,-7.748651899806265,P0A9W6,ECOLI,FALSE
-0.18220077514447652,29.85929374469914,-1.0372020852855799,0.3278277514462083,0.8667983401596395,-7.294781997569784,P0A9W9,ECOLI,FALSE
-0.004577420590990755,32.570269337963175,-0.03893759516119374,0.9698259405077689,0.9932933336361051,-7.858716473638062,P0A9X4,ECOLI,FALSE
0.17379945342678838,31.86620065942063,1.1359787508977677,0.28652568184031835,0.8667983401596395,-7.189625717318189,P0A9Y6,ECOLI,FALSE
-0.24443828716915306,29.78444636743305,-1.1793435861991008,0.26974998270107853,0.8667983401596395,-7.141220454672187,P0A9Z1,ECOLI,FALSE
0.13073046583953385,32.13435064665317,1.480085632386732,0.1744041185102782,0.8667983401596395,-6.772134413769191,P0AA04,ECOLI,FALSE
-3.056685181093144e-4,33.26057226395981,-0.0021319024815209015,0.9983474522305413,0.9988290477212458,-7.8595585392540865,P0AA10,ECOLI,FALSE
0.05536879720033738,32.16162846063603,0.6119404308812432,0.556352710108114,0.8910235681577054,-7.655341055554168,P0AA16,ECOLI,FALSE
0.0891696060699303,32.66243888068477,0.8350394723468234,0.4262067741451697,0.8667983401596395,-7.486003732338014,P0AA25,ECOLI,FALSE
0.06648221727439463,27.770727848871886,0.35491895487007863,0.7311686565515918,0.934997492623007,-7.789889882918892,P0AA31,ECOLI,FALSE
-0.14419727296255047,28.739920605724475,-0.6307130009576994,0.544565889616654,0.8858271804430905,-7.642902034242047,P0AA39,ECOLI,FALSE
0.18457932373835817,24.201111127361482,0.5734168141936042,0.5809943563094545,0.8990511399147461,-7.679784183315237,P0AA41,ECOLI,FALSE
0.008892618724370749,29.722408526972142,0.10895388190945778,0.9157301555936441,0.9792340005292203,-7.852952062654381,P0AA43,ECOLI,FALSE
0.22387024191866445,29.50612971818459,1.4140296398623429,0.19239771851117068,0.8667983401596395,-6.857808169392549,P0AA53,ECOLI,FALSE
-0.27617127590447765,25.81601604340365,-0.9669200649413885,0.35989679458567847,0.8667983401596395,-7.365056173562395,P0AA57,ECOLI,FALSE
-0.007695687353834302,22.689187059000048,-0.0422972104777361,0.9672241240095094,0.9925892296861565,-7.858564454493238,P0AA60,ECOLI,FALSE
0.09459664501967069,25.667051804591818,0.6896323008001648,0.5085420199744375,0.8773417366894231,-7.601651681339367,P0AA89,ECOLI,FALSE
-0.06255343788604861,30.703876057574895,-0.43667688868665927,0.673066374337097,0.9191284467069369,-7.754483763440726,P0AA91,ECOLI,FALSE
-0.20788819501817102,22.892701925645248,-1.6927407609034497,0.1261993534646164,0.8667983401596395,-6.481434676506182,P0AA97,ECOLI,FALSE
0.15486690266924796,29.333685867230177,1.104978736838918,0.2990206900804593,0.8667983401596395,-7.223405642369698,P0AAB4,ECOLI,FALSE
0.15705154102169416,31.46239220330595,0.997798087951238,0.3455293774606876,0.8667983401596395,-7.334662401131022,P0AAB6,ECOLI,FALSE
-0.11276847305543924,28.76594006000841,-0.7095444100854297,0.49670750193718294,0.8725743672803614,-7.5869643411326555,P0AAB8,ECOLI,FALSE
0.274698499339209,32.35698294545083,1.7209008475243184,0.12081878241029673,0.8667983401596395,-6.4414155223562926,P0AAC0,ECOLI,FALSE
-0.3517944437775853,23.98245187829161,-2.056706973545003,0.07118181338601381,0.8667983401596395,-5.942394478916271,P0AAC4,ECOLI,FALSE
0.14785129608258174,25.59793741782299,0.9789093572880064,0.3542662730960958,0.8667983401596395,-7.353345574867202,P0AAC8,ECOLI,FALSE
-0.0662455921806675,23.512295328618706,-0.2806777646801828,0.7855696348569952,0.9475703599139028,-7.815870445057352,P0AAD2,ECOLI,FALSE
-0.48027989656261383,27.80466245269162,-0.9942201213703973,0.34717180221913624,0.8667983401596395,-7.338223230219423,P0AAD6,ECOLI,FALSE
-0.19632811041487486,26.933170763217813,-1.0317000949128403,0.33025701216794023,0.8667983401596395,-7.300423134691216,P0AAE0,ECOLI,FALSE
0.11710115209824323,29.951193326625223,1.2912971416059755,0.2301126427444565,0.8667983401596395,-7.0103425104134205,P0AAF6,ECOLI,FALSE
0.03508484856762095,27.05100829299372,0.16734415977232814,0.8709545694002188,0.9711880916409417,-7.8439847003431105,P0AAG0,ECOLI,FALSE
-0.31865625886556614,27.124384065592665,-1.1477746510021714,0.2818817744644725,0.8667983401596395,-7.176590271442276,P0AAG3,ECOLI,FALSE
-0.10955310658888706,31.12488584239339,-1.13471025286715,0.2870286895586842,0.8667983401596395,-7.191021591222224,P0AAG8;P32721,ECOLI,FALSE
